gene	positivePosteriorProb	negativePosteriorProb	FDR
SRGAP2	0.0342250040923708	0.151275902505079	0.518085208492041
SRGN	0.0262505483034887	0.0712383834942635	0.738691299733774
SRP19	0.0601441713865351	0.258062777224611	0.327465948894271
SRP54	0.0219958853857449	0.0685768323732522	0.760808998553864
SRP9	0.0255184806153416	0.0609756677620884	0.770519660987301
SRPRB	0.0297192710815774	0.1472489981749	0.534183372513603
SRPR	0.0294547695784405	0.116291025927481	0.59988650147195
SRSF2	0.0317673476406176	0.148825343474339	0.526426332667754
SSPN	0.0261067540201671	0.0685719870683808	0.748276016800847
SSR1	0.0266837886218899	0.073226883954906	0.730576511454746
SSR2	0.0436562134914139	0.27952944890446	0.322373043704326
SSR3	0.0277697639721227	0.0876554541518045	0.680821489425022
SSR4	0.0201429868907779	0.0780292113132086	0.73662347704661
ST13	0.0403485740552648	0.238529135557496	0.379965512311187
ST3GAL6	0.0196059015888758	0.0514423672731091	0.781131428125272
ST5	0.291810488792953	0.123979298063894	0.23827781087413
STAB1	0.0262714272472542	0.0713852408759319	0.738135535698919
STAM2	0.0274334440929937	0.0876390550770557	0.681763207026657
STAMBPL1	0.0205289808188219	0.0632168851840168	0.77468397211025
STAMBP	0.0277214327504931	0.0857957743946161	0.686849156227244
STAM	0.0298675996197047	0.115059281222923	0.601259563238426
STARD10	0.0321683655658078	0.115664080040635	0.594678112219356
STARD3	0.026624558613589	0.0750436590750525	0.725006841181855
STARD4	0.0256847467821056	0.0634590813429646	0.764695677731491
STARD6	0.0201719627000956	0.0610864401369024	0.776560598113955
STAU2	0.0263297652552175	0.0715558177341497	0.737504763549735
STEAP1	0.0271575757197534	0.0845681214765813	0.692693666649985
STEAP2	0.0261119718754608	0.0679663668266701	0.750456192481463
STIP1	0.0311101835067699	0.159092741429578	0.509828782078112
STMN2	0.0269097797302244	0.0799679826149777	0.707794861058422
STMN3	0.0260075561464543	0.0651333569581817	0.75918374739805
STOML2	0.172852003662489	0.659817110684102	0.0192746342379498
STOML3	0.0348931898543476	0.172107194219233	0.482589790456
STOM	0.0315042810003531	0.12186939709828	0.583271307128845
STON1-GTF2A1L	0.0184671065490302	0.0581176378503438	0.778400632760756
STRA13	0.0269373359055481	0.078356334305663	0.712746780240697
STT3B	0.026944252446964	0.0830847282305813	0.697672839799033
STUB1	0.0264030456004801	0.0728864186104479	0.732789702480456
STX12	0.134464912252248	0.403845543689767	0.144522540926468
STX18	0.0198902774415701	0.0538097592196301	0.77999244856303
STX19	0.0366948430107711	0.168177338265985	0.485278486867595
STX2	0.025936682262595	0.0657168177039426	0.757795325013669
STX3	0.0267757957231865	0.0735183323189509	0.729098739921467
STX4	0.113127508198631	0.808007252847905	0.00443203585523103
STX5	0.0265602996908096	0.0752907260703754	0.724500179185745
STX6	0.0286848039049866	0.104594669446297	0.629143240916394
STX7	0.0909759469832698	0.321925596369781	0.240091435162818
STXBP5	0.0297849271548423	0.0949496319738579	0.652190138633141
STXBP6	0.0188983368009034	0.0638570308386196	0.775639033551947
SUGT1	0.245642893050882	0.888608327304386	0
SULT1A4	0.0200553695374357	0.083674178836846	0.717971394602483
SULT1C2	0.0442415834298907	0.412301955272025	0.204478616643072
SULT1C3	0.0272469298813588	0.0849241362804037	0.691259844149115
SUMF2	0.0282380951795549	0.0877468213014938	0.678619555894434
SUMO1	0.0322140474819425	0.0963254746508189	0.641429698558414
SUMO2	0.0397457709468215	0.508524004384239	0.137658239973462
SUMO3	0.0292907554207108	0.104235116855047	0.628570590762583
SUMO4	0.0269265512313526	0.0788280507597941	0.711696707571626
SUN2	0.0189638638940981	0.066154133821163	0.772760473239698
SUPV3L1	0.041318626348349	0.891244079783256	0.00342617626032667
SV2C	0.028621516376019	0.0982008437022426	0.6459819389397
SVIP	0.0280804695060523	0.0966353200691954	0.652250817656697
SYCN	0.0939097759885236	0.286244246094281	0.267211217270155
SYMPK	0.0761252871811955	0.16644479526419	0.429137635229189
SYNCRIP	0.0219016790237345	0.0846017533679498	0.708883444253922
SYNE1	0.0341811748392506	0.135542073478661	0.546908065685654
SYNRG	0.0299963870105792	0.131011806767509	0.566342795570279
SYT10	0.0289912457299936	0.088550960911282	0.673885602959227
SYT11	0.0273345836045296	0.0813487275051876	0.701718394037429
SYT13	0.0275343132088302	0.0897621952795776	0.674397826291594
SYT6	0.0276130679473453	0.0900962076646577	0.673242303345303
SYT7	0.0275371766166001	0.0872875917325529	0.682506651819038
SYT9	0.0384252220320668	0.157715033984782	0.498942005280418
SYTL1	0.02610109710983	0.0684412651197414	0.748927961518502
SYVN1	0.9999999568869	0.0867438578790178	0
TAB3	0.0168462790211094	0.0383680103313613	0.787203712141977
TACR2	0.0268698302294519	0.0790268542493917	0.711158618309878
TAGAP	0.0278083691739586	0.0893052265702812	0.674780772097973
TANGO2	0.0532984699555748	0.348441623202318	0.249763132165433
TAPT1	0.0272211246351757	0.086463994520011	0.686387291544204
TASP1	0.0676204496653977	0.874193690019551	0.00253397241455921
TBC1D15	0.0268873096901856	0.0795613141277751	0.70918707096842
TBC1D20	0.0497596657211033	0.233828409358406	0.373550857670012
TBC1D22A	0.0283735350160084	0.0838013583761823	0.691215441955114
TBC1D24	0.0193157525906447	0.0491084351986875	0.782378593630216
TBCA	0.0547681612819845	0.296168184826594	0.293429179738022
TBCB	0.0359189315142842	0.170575452002729	0.483224890949025
TBCCD1	0.0205003006882263	0.0573063332846137	0.777898488338676
TBCC	0.0251670984348367	0.089045419094379	0.684521617366868
TBCD	0.199582024578552	0.958413359587492	0
TBCE	0.706265542675322	0.140498330895051	0.0162756453835995
TBL1X	0.0282840239747954	0.0896135934889556	0.672387810281147
TBL3	0.0506873273811228	0.27502603126691	0.319278429419715
TCAP	0.0256305724962648	0.0624795981676574	0.767117725308056
TCEB1	0.0257121564307588	0.062841080651051	0.766036158456844
TCEB2	0.0278939371569025	0.0833158974735121	0.694261730132266
TCF25	0.0301593397645018	0.130696981404889	0.566395247191748
TCIRG1	0.0253280478029845	0.0584423292621505	0.774645241680052
TCP11L2	0.0341534146698709	0.172910589923733	0.482430783010956
TCP1	0.802610007508911	0.998774437632872	0
TDRD3	0.0265558878478951	0.0727645977220308	0.732729315510456
TDRD5	0.0311319334984594	0.135007403597211	0.554575524859827
TECPR1	0.0260479361640672	0.0652696248310792	0.758784265794256
TECRL	0.0283614615458799	0.0788701863482309	0.706462368639919
TEX261	0.450414355235844	0.0717831668377774	0.156487024170106
TFCP2	0.0317423984811552	0.126856640651587	0.571511500563298
TFF1	0.0258862626244945	0.0661781317157187	0.756584817272285
TFR2	0.0665623822506182	0.238040717583079	0.347125080370702
TGOLN2	0.0276820719026138	0.190055216204952	0.466199797762667
THAP5	0.0652276650522285	0.277594587353803	0.300863764250684
THOC1	0.458011338824136	0.927276113378757	0
THOP1	0.0269825767653045	0.0784496936138349	0.712471345815267
TIAL1	0.0270007331897498	0.0816059953282163	0.702001945813044
TIMM10B	0.0263404878168828	0.0721832651889705	0.735219960241687
TIMM10	0.02633412045249	0.0697711486132139	0.743551634637357
TIMM13	0.0269755050300406	0.079582824361517	0.708712272633608
TIMM8A	0.0286006269090684	0.0995618832248197	0.642378116736507
TIMM8B	0.0343133805535909	0.181676638101767	0.469331323653368
TIMM9	0.0190542118294822	0.0567545984206773	0.778854641081018
TINAGL1	0.0320821311552424	0.249008804146244	0.376595242093307
TINAG	0.0264540376883569	0.073397853659484	0.730792394084203
TLL1	0.0453126592768433	0.167324852809975	0.473254240846848
TLR6	0.0212668785980946	0.0728551745348818	0.750381006294768
TM9SF1	0.0296115453656789	0.0905543176584845	0.665278199397228
TM9SF2	0.999999997994648	0.12777028161686	0
TM9SF4	0.029915603465673	0.108537631767176	0.615142451872325
TMBIM4	0.0257578523579585	0.0638771510738768	0.763258974011658
TMC6	0.0353206585871441	0.0856214377029708	0.662975663884705
TMC8	0.0283013670766871	0.10682446019725	0.624277130601429
TMED10	0.159493183380492	0.93254375742961	0
TMED3	0.0294136303977895	0.113642491246714	0.605480059660201
TMED6	0.028895756617916	0.10619329174464	0.624350955706444
TMED7	0.0291471177171814	0.0900345443310754	0.668561627099551
TMEM110	0.0260997775389251	0.0688490879012091	0.747451153420625
TMEM115	0.0292657075733812	0.0987854737766307	0.642671200545112
TMEM147	0.0420223971143829	0.167715693891668	0.477849669016103
TMEM165	0.0325226889654146	0.146087776464498	0.530344291951853
TMEM167A	0.450287264593724	0.968433608126917	0
TMEM168	0.0268945300114616	0.0718782131362363	0.734465968646566
TMEM169	0.287157814318008	0.12484767374186	0.240815604821291
TMEM176B	0.0177840605636973	0.0497235871555087	0.782929690408542
TMEM178A	0.0257300242422848	0.062603661570323	0.766499779474157
TMEM17	0.0274370072691262	0.0891410306773377	0.67680324992339
TMEM187	0.0267218522600641	0.0766666579673114	0.719186417389037
TMEM189-UBE2V1	0.0259911279401315	0.0661250948321381	0.756432365288681
TMEM204	0.0194104908988438	0.0514660784098895	0.781228092628133
TMEM205	0.0872842639522859	0.132223955159022	0.463281764188733
TMEM208	0.0517656099090913	0.235759058521805	0.367982624995553
TMEM214	0.0254591266678456	0.059954555854184	0.772316178014905
TMEM230	0.0928103620003067	0.62984286105813	0.0501334044737306
TMEM256	0.0282296164644462	0.0905557954582737	0.669628824358795
TMEM258	0.0410030500811607	0.159740574938419	0.491485220158587
TMEM27	0.0259744725567308	0.0659758155160223	0.756958984526033
TMEM39A	0.0264713888599929	0.0721257898654272	0.734998786272308
TMEM50A	0.0315469417128801	0.196750763302528	0.450056970587535
TMEM55A	0.541776624256699	0.0866261843134995	0.0944161460202949
TMEM55B	0.0292928087743745	0.114068652500331	0.604686759036679
TMEM5	0.02671456248769	0.0723235417718266	0.733571545100265
TMEM63C	0.0294702581907479	0.0983710039347851	0.643255499203648
TMEM74	0.0260793039472566	0.0666282309423038	0.75469061154643
TMEM87A	0.0373940166835526	0.159778099138739	0.497008563404039
TMEM98	0.19750367544101	0.91426642992175	0
TMEM9	0.0248624319110973	0.0889176843117672	0.686109316875032
TMPRSS11B	0.028678987219385	0.100363477771356	0.640111046420947
TMPRSS11D	0.0297955979872033	0.0810318380600982	0.695402617331283
TMPRSS11E	0.0253884244873773	0.0593882428199462	0.773261785275691
TMPRSS11F	0.0255315528708788	0.0606276112987022	0.771021924095496
TMPRSS12	0.0455442704204939	0.252436619865807	0.355859817858467
TMPRSS13	0.03081721092758	0.123363947966124	0.581406541677348
TMPRSS3	0.019378486110479	0.0561714271642569	0.77901870796777
TMPRSS4	0.0516515762585376	0.311852245396714	0.281603362601123
TMPRSS5	0.0265612874551385	0.0746251829305453	0.726447880078688
TMPRSS6	0.0293098160073907	0.09972328345716	0.64017726910483
TMPRSS7	0.0266206793804151	0.0740387507665926	0.728059202524853
TMPRSS9	0.0263358590541907	0.0706254924256813	0.740590591232117
TMTC2	0.0270913597400049	0.0797764193440954	0.707814051093611
TMTC3	0.026761250101408	0.0726466314803598	0.732396520528646
TMUB1	0.0175187129468886	0.0425462780441039	0.786224987923299
TMUB2	0.0536238693628823	0.203962418800685	0.40924174703503
TMX1	0.0255389193492412	0.0606211127083114	0.771011902419001
TNFAIP1	0.0270604746012505	0.0821506720788406	0.700043219101776
TNFAIP8L1	0.020136000436858	0.0551707826316849	0.77913445858908
TNFAIP8	0.0464781427958581	0.358734966014751	0.246563386371885
TNNI2	0.0185601748467702	0.0482260241751451	0.783316041891946
TNRC6C	0.104537422339563	0.699937170088568	0.0259286825732056
TNS1	0.0217440778651841	0.0826740849818474	0.715730475453802
TOLLIP	0.031388899044417	0.148248282078877	0.528363285296128
TOM1L1	0.0194403666108694	0.046612661273726	0.783731139774777
TOM1L2	0.0311084106315943	0.125262757279828	0.576825931271863
TOM1	0.0696738181873183	0.226015501095506	0.358579706482651
TONSL	0.228077396464715	0.26675440527019	0.173001642752614
TOR1AIP2	0.0306925505868451	0.138657311019372	0.547608194493762
TOR1A	0.0291671484807265	0.110133802247182	0.613445258381897
TOR1B	0.0315190928538334	0.107302471682436	0.614157849873082
TOR2A	0.0610214870363978	0.136345441399604	0.496709501217799
TOR3A	0.0262541022683552	0.0704830213399082	0.741436331601172
TOR4A	0.429507118725096	0.142995426705114	0.122781442465527
TP53I11	0.0333161421432322	0.109646165170493	0.605729747352134
TPH2	0.0675439614920688	0.510425159519666	0.119377290286985
TPP1	0.0306132890845764	0.124685029630764	0.578594667704823
TPP2	0.168247045040388	0.861083251468126	0
TPPP	0.773710451464696	0.982834441104016	0
TPRA1	0.0177922918085116	0.0501387464480666	0.782678380152812
TPRKB	0.0357385087285735	0.0983777428213162	0.627165747870044
TPSG1	0.0264921837271526	0.075087750940244	0.725299916746424
TPT1	0.270586537935026	0.211341589481817	0.185239534988394
TRAF3	0.0257289142132751	0.0631914285186449	0.765176657772584
TRAF4	0.0670703857651025	0.257531866382208	0.320903131502039
TRAF5	0.021310379303846	0.074601348344208	0.744210706713027
TRAF6	0.0253809342749844	0.0590177170257441	0.773897164671756
TRAF7	0.0265426813557664	0.0743783247934156	0.72728061243947
TRAIP	0.0274114078422496	0.0873922613069604	0.682673899488698
TRAM1	0.0298074974711387	0.126541578080727	0.576924605811537
TRAP1	0.0269054627847614	0.0820931342576912	0.700822584535239
TRAPPC8	0.999680878374879	0.999806690387892	0
TRHDE	0.0278011801698939	0.0913244544195163	0.668668731738224
TRIM10	0.0271895537356015	0.0825399173867142	0.698531001527336
TRIM11	0.0296467218690209	0.100820709131458	0.636829032870894
TRIM14	0.0262914641723819	0.0718028029434792	0.736811946490289
TRIM15	0.0272254408580615	0.0866353430493524	0.68578419340819
TRIM17	0.0265152684040053	0.100405371206173	0.645854805042322
TRIM21	0.0258542425500071	0.0646058590008165	0.761132821198822
TRIM22	0.0282933677399752	0.0993197068660907	0.643805105875725
TRIM23	0.0296393015436292	0.114298580023445	0.60308793810009
TRIM25	0.0268396703448106	0.0778131330459359	0.714996890503665
TRIM26	0.02092229512031	0.0621456872436108	0.775417708155204
TRIM27	0.58215258176535	0.313672675889854	0.00822161269031106
TRIM29	0.0256220304165035	0.0624528633560269	0.767222043142365
TRIM2	0.0294401359074399	0.0881800146993699	0.673474279155463
TRIM31	0.0286795354434229	0.0911073101139751	0.666645328961438
TRIM32	0.0310417393053537	0.171792355383821	0.488403681756167
TRIM34	0.0202985902276342	0.0582915245684705	0.777483560241484
TRIM35	0.0263368948289791	0.0699812971882478	0.742983113475904
TRIM37	0.0360987124866942	0.199218431798928	0.441152370078023
TRIM38	0.0206808230254992	0.0642687066866851	0.772977020072657
TRIM39	0.0586494498575514	0.252597426213473	0.337276832056789
TRIM3	0.0307444702769968	0.136424031453561	0.552660252804193
TRIM40	0.0284087585432011	0.0990587346348384	0.644224003063561
TRIM41	0.0265805965113678	0.0725459547633202	0.733226516954304
TRIM43B	0.0360054904546453	0.171657953840761	0.481233931585292
TRIM43	0.0511479626333833	0.238750688236386	0.365344261696764
TRIM45	0.03080144123343	0.102340189302887	0.629606832508798
TRIM46	0.0282980549843783	0.114766742889355	0.605438405888676
TRIM47	0.0509353892628619	0.44880053478837	0.168972728577615
TRIM48	0.0254192851631109	0.0596013105631659	0.772849112299998
TRIM49B	0.200535066308798	0.873040681645926	0
TRIM49	0.0275178559143311	0.0789587315532077	0.709035368368188
TRIM4	0.0271848043919001	0.0861093638241515	0.687607347718433
TRIM50	0.0260586930107333	0.0750497017968202	0.726720881068881
TRIM51	0.0282378002448755	0.0741762046263655	0.722581625672159
TRIM52	0.0271585539141444	0.0803863603991683	0.705486546691063
TRIM54	0.0264889919556169	0.071789260942129	0.736114168217598
TRIM55	0.0270733802592279	0.0788242921936295	0.711140015025638
TRIM56	0.0271663268216558	0.0845956645872913	0.69260593769105
TRIM58	0.0868729516261635	0.369695268484092	0.204282221599819
TRIM59	0.0279012108627741	0.0959188979325921	0.654507653696678
TRIM5	0.02569312939097	0.0623042121349211	0.76740950214254
TRIM6-TRIM34	0.0266965685301304	0.0730371327671117	0.731222739922035
TRIM60	0.0194703435896563	0.0514157896898245	0.78121842752958
TRIM61	0.0272795130232489	0.0818024390062307	0.700597550793672
TRIM62	0.14835232271381	0.542011024256603	0.0645648464097877
TRIM63	0.0253307460914446	0.0584712095170805	0.774558036473412
TRIM64B	0.26958932003643	0.256749705237374	0.153684155119652
TRIM64C	0.0340845737919868	0.170039011409499	0.486141974449716
TRIM64	0.0256040276968585	0.0618617865953293	0.768639222984489
TRIM65	0.0256936576641457	0.0631550883489368	0.765400255101324
TRIM66	0.0205640411189363	0.0673288252041573	0.767689969579658
TRIM67	0.0195225543584473	0.0536951877137101	0.780194950952066
TRIM68	0.0267379229099154	0.0759154521119544	0.721524245869748
TRIM69	0.0216587005807253	0.0818419365842623	0.718650086879559
TRIM6	0.0347652126528169	0.145505305749987	0.527074133005165
TRIM71	0.0268310878902362	0.0777600965586337	0.71523002998034
TRIM72	0.0261214222191938	0.0679269501575831	0.750556350168945
TRIM73	0.0184628692727866	0.0600806538754893	0.777512512516376
TRIM74	0.0894521869299924	0.364584969363778	0.20644042626073
TRIM77	0.0911859791579288	0.324858697692335	0.238096219061915
TRIM7	0.0312326535358285	0.122132184369126	0.583318845730824
TRIM8	0.0633807639645557	0.480612197628823	0.140768709671052
TRIM9	0.0271403778513423	0.0844784622199302	0.692978370257642
TRIML1	0.0276554609235406	0.0868883854227915	0.683601255993029
TRIP10	0.0282161167843547	0.090062158221672	0.671160335113232
TRMT112	0.026841735594967	0.0976587390506098	0.652674891344038
TRMT6	0.0200521389696708	0.0555242855473862	0.778989760040738
TRNP1	0.0277410224204887	0.0888683308502281	0.676677853619164
TROAP	0.0778094345472847	0.263888955132657	0.301490030035294
TRPC4AP	0.042038229384479	0.244497136594514	0.369230698756943
TSC22D1	0.0295647423793123	0.123968017864763	0.582890472831197
TSEN2	0.0290650136480096	0.0913878142249827	0.664312178926127
TSEN54	0.027013026678138	0.081013903970527	0.703887345534341
TSFM	0.0268797304765908	0.0769264834363828	0.717639140523661
TSKU	0.0203500256117459	0.0663873353016685	0.77013630784022
TSNARE1	0.0233332039808396	0.0734705201865588	0.741173713365139
TSPAN13	0.0270499403718955	0.0792468944792441	0.709678657839452
TSPAN17	0.0267824027588802	0.0753319007993564	0.723545388582816
TSPAN8	0.0211240891490891	0.155910653781049	0.533996429299336
TSTD1	0.040429958430812	0.226117531892866	0.394776735927083
TTC14	0.0278604929509627	0.100486256675867	0.641953714376437
TTC16	0.028132352643129	0.0947902044642369	0.657137973526846
TTC18	0.0257855062967453	0.0639091238776992	0.763150011581481
TTC1	0.999014969687886	0.983201167995085	0
TTC24	0.0201664156472791	0.0580868629943894	0.777647587324698
TTC28	0.0412582702739882	0.284900426018575	0.318833666309881
TTC30B	0.0310382528757735	0.122668088403976	0.58241320935492
TTC32	0.0285390610213796	0.0977229263134615	0.647749256126113
TTC36	0.0959975931191692	0.373864583271527	0.19432999421439
TTC39A	0.0317058658822734	0.166845913278508	0.494528713960143
TTC3	0.0183129079767627	0.0587405013399059	0.77817845024652
TTC4	0.027935616742828	0.0945016484748166	0.658448148548777
TTC6	0.0287078914926701	0.104542820130226	0.629250362871532
TTC7B	0.0283563488147774	0.100212701996539	0.641265515040616
TTC9B	0.575223084870349	0.311740031828103	0.00937368546912828
TTC9C	0.0263152227606025	0.0702472047072584	0.742082796476646
TTC9	0.0906349949942672	0.596792708420462	0.0665927873619025
TTF1	0.0334468371565934	0.165055745367152	0.494755355531119
TTLL2	0.0289159296661627	0.0921460994191521	0.662414629974794
TUBA3D	0.0270698406333832	0.080081839897923	0.706850277095128
TUBB2A	0.0405657880769207	0.183064172750424	0.45742631795056
TUBB4A	0.0275946246341651	0.221126716391142	0.420457144266169
TUBB4B	0.0293051198373432	0.105088559577234	0.626185074952412
TUBB6	0.0264607596330233	0.074327523093223	0.727726230296425
TULP4	0.032918697034104	0.145136218852608	0.531738236357824
TVP23B	0.0288440817012167	0.131176298299251	0.568169458994793
TXLNA	0.0244241541818386	0.0851632757506116	0.699154840359231
TXNDC11	0.0433466573694039	0.670865374113789	0.0528300447498691
TXNDC5	0.0264158672243612	0.0699026407523689	0.742969537511175
TXNL1	0.0287265899309068	0.165476434923485	0.502683373598071
TXN	0.269189463279814	0.937457332395491	0
TYSND1	0.0298505997249032	0.117373678164794	0.596491621756875
UBA2	0.0188238743393459	0.0423318539631485	0.785866018851264
UBA52	0.0135137870478039	0.0477313085500448	0.785798150323234
UBA5	0.0267862055419173	0.0782855032586605	0.713532465822821
UBA6	0.0343071322668771	0.276270608636117	0.338389436624637
UBA7	0.0630216251662026	0.209202142630596	0.387875356708083
UBAC1	0.0297955947178147	0.120638812910223	0.588839174094104
UBAC2	0.0256603531155085	0.0630561040047132	0.76569754827403
UBAP1	0.0226447444484577	0.0931113817860427	0.679554333312238
UBAP2L	0.333791415565797	0.952691104949951	0
UBAP2	0.0259290767151957	0.063613439276611	0.763519964616184
UBASH3A	0.0252733020720692	0.0576232091829037	0.775542837380738
UBASH3B	0.0264926343754553	0.0702366217963008	0.741477728198081
UBD	0.0271258502101432	0.0863748277459354	0.686941317816154
UBE2D1	0.0258800103334947	0.0651294714734098	0.759547461187286
UBE2D3	0.272083380366972	0.995016598919763	0
UBE2D4	0.0257174464471959	0.0631507038138223	0.765325786971392
UBE2E2	0.0318916769103111	0.136216626949394	0.550438247292896
UBE2E3	0.159991653731342	0.0392533241055491	0.493543733081695
UBE2F	0.0278947403908016	0.0949988299636162	0.65731339897923
UBE2G1	0.0711193413619645	0.709809491330067	0.0326799250955893
UBE2G2	0.0369218798611026	0.210510683292588	0.422707629519377
UBE2H	0.0311412982019729	0.125285443738584	0.576529516400403
UBE2J1	0.987288588104568	0.997742294919286	0
UBE2J2	0.0275955240431016	0.0903229229059468	0.672309822760154
UBE2K	0.0317175723092258	0.135295871439999	0.552943113056018
UBE2L3	0.0402240649086718	0.222937372687977	0.399280729217128
UBE2L6	0.0279613492265773	0.0960397270582141	0.654059282870483
UBE2NL	0.0636258661405541	0.168160818321364	0.446198052438447
UBE2Q1	0.0557039518686068	0.280740915818509	0.307995815642152
UBE2Q2	0.462794797336674	0.812464508615008	0
UBE2QL1	0.0269142380251159	0.0686193482214177	0.745462280101716
UBE2S	0.0656619153674131	0.823703347263344	0.00872834714298821
UBE2T	0.098413333614315	0.775503398825121	0.0116576258083534
UBE2U	0.028139671487095	0.0937835155924486	0.660203665829116
UBE2V1	0.0261385696669065	0.0682919662021615	0.749321970127703
UBE2W	0.0263482037976015	0.0720044213977338	0.73588042382584
UBE2Z	0.0608123835071573	0.435969479725208	0.172367515358617
UBE3A	0.0174530964135092	0.046255343245028	0.784898756142383
UBE3B	0.0418396301827676	0.193032878111954	0.441623875990714
UBE4A	0.999999918013907	0.999835881733713	0
UBE4B	0.0297368396857285	0.137825159347133	0.551638196763231
UBFD1	0.0278717250660959	0.0961038823935322	0.654119150644455
UBL3	0.0293767168275644	0.110177806921096	0.612689761829911
UBL4A	0.026599428893856	0.0758586586516854	0.722414542007453
UBL4B	0.0269632023171724	0.0782343893364473	0.713131212216718
UBL5	0.0300074815863543	0.122210363116451	0.585866942675356
UBL7	0.0324213449329322	0.18633181429396	0.464487814849319
UBLCP1	0.026757586068863	0.0769898929785474	0.717866588920161
UBOX5	0.0257309704551488	0.0636445392631814	0.764082778210721
UBQLN1	0.0255953380215725	0.0626452695482997	0.766825003893683
UBQLN2	0.0260700954809227	0.0685176976301542	0.748787754575954
UBQLN3	0.0291352650267202	0.108311060230225	0.61798147532957
UBQLN4	0.0991258344340651	0.855986227377387	0.00155644324523083
UBQLNL	0.0275101947041318	0.0930228670546358	0.664118120650403
UBR1	0.0612000700613583	0.412201979599062	0.192120417307794
UBR2	0.0486920824241879	0.595494747123662	0.0857302891540264
UBR3	0.430636052266418	0.0624195103596209	0.175316674919627
UBR4	0.999999409475261	0.999831696445894	0
UBR7	0.0258024964696697	0.0634030101154774	0.764491853669276
UBTD1	0.0318159672983265	0.153063383245761	0.519229764604698
UBTD2	0.0338128472288367	0.177279827867269	0.475563050821149
UBXN10	0.0265848411786879	0.0738470556533112	0.728706181930269
UBXN11	0.0477742254681396	0.197235034025096	0.42674461404531
UBXN1	0.026843028610712	0.0773457905958539	0.716494492545172
UBXN2A	0.0200219355341926	0.0570029480850093	0.778188111086268
UBXN2B	0.0265474792799833	0.075248795145587	0.724680243166911
UBXN4	0.999986132912143	0.999470877641944	0
UBXN6	0.026000759847487	0.0663302439687391	0.75576090246664
UBXN7	0.0308186123093146	0.109858233916056	0.610523000472077
UBXN8	0.016776083105761	0.0453081395826296	0.785497798103464
UCHL3	0.029374792869502	0.108383248467454	0.616976606195859
UCHL5	0.999537193277392	0.996579926376679	0
UCN2	0.0258139275318156	0.0651600805551198	0.759660825075072
UEVLD	0.0286513625940643	0.0999405055708933	0.641199783414493
UFC1	0.0421699580945038	0.238499144986478	0.377200448894075
UFD1L	0.0274944558822194	0.0948103164639628	0.658882063861894
UFL1	0.0272156678344376	0.0834888092660201	0.695659396204549
UFM1	0.0368780671083667	0.181253763971519	0.465602156314301
UGT2A1	0.0253707019584735	0.0592714874714253	0.773506641332115
UGT3A2	0.0738122801492929	0.375114750604808	0.209560595861034
UIMC1	0.123189818109187	0.0935853770316469	0.468235775419521
UNC13A	0.0296607387385622	0.351617101211198	0.266016146870189
UNC13B	0.0268156238464924	0.0799581498703921	0.708158874128173
UNC13D	0.0263140941754826	0.0701594007007081	0.742356542192548
UNC45A	0.020882254000731	0.0664352443226586	0.768987607277301
UNC45B	0.0265974297150663	0.0771048094642583	0.718110965423292
UNC50	0.999996982197753	0.978531506821887	0
UNKL	0.0288262373908009	0.0972644322826818	0.648281269702077
UNK	0.0263616361254063	0.0682782333574112	0.748519470202034
UPK1A	0.0258746310588733	0.0661224150463717	0.756783791315147
URI1	0.0231924419028024	0.0721121464409742	0.746186888315619
URM1	0.0319788941508343	0.117343972760988	0.59176186668419
USE1	0.0794168708534289	0.361991909742152	0.215946201122309
USO1	0.0287296427646057	0.289243799761988	0.327754744453576
USP10	0.0278713851471211	0.0919741006480138	0.666427600257972
USP11	0.0255324212588838	0.0611336352159168	0.770237317318223
USP12	0.0344734137467931	0.115032431952895	0.591399473370132
USP13	0.03121944071501	0.136798081810138	0.550610138888371
USP14	0.033048523949871	0.13619774967714	0.548015264100533
USP15	0.628679069990267	0.818807134795887	0
USP17L24	0.0259598794697207	0.0666389822911245	0.755108311712356
USP17L25	0.0261647562711103	0.0689292202546355	0.746944925572563
USP17L26	0.0259352586428592	0.0659408998715588	0.757168785752234
USP17L27	0.0264461477220074	0.0738504372224996	0.729083066321831
USP17L28	0.0260250097452041	0.0666317669875021	0.754845987857842
USP17L29	0.0263402718433477	0.0727646560735963	0.73334667128856
USP17L2	0.0261324051253362	0.0682924203398781	0.749334650959094
USP17L30	0.0267507994751928	0.0797111961317781	0.709073315048434
USP17L3	0.0267269818540655	0.0751613014199323	0.724352616144568
USP17L4	0.0273074479339024	0.0843973757927307	0.692715590154762
USP17L5	0.0260748448453298	0.0679328247896991	0.750743838624112
USP17L7	0.0271895604598802	0.0829901896897012	0.697167492408915
USP17L8	0.0276299357348137	0.0855526445816539	0.687996004646245
USP18	0.0269103609921579	0.0794488948353923	0.709357487987021
USP19	0.035226222580097	0.221365189002104	0.41084347603733
USP20	0.0258984186590315	0.0652299388489993	0.759240674024719
USP21	0.0270907962886864	0.0840101643872535	0.694542621517117
USP22	0.589930896931973	0.917319330183984	0
USP24	0.0358391450243303	0.313921691113272	0.29454451874263
USP25	0.0259086197151347	0.0657801522708121	0.757714350971224
USP26	0.124203483021932	0.0999467946362948	0.456540020834434
USP27X	0.0303882759261436	0.0965889950429858	0.645791201997302
USP28	0.0279892326137919	0.0968737944678792	0.651947164372289
